n,ID,Code,Scode,Date,Time,Rainfall(in),Rainfall(mm),Rainfall Rate ( mm/hr)
57065,19051152,PUNH1,PC,3/17/19,6:15,110.38,2803.652,0
57077,19051152,PUNH1,PC,3/17/19,8:15,110.38,2803.652,0
57089,19051152,PUNH1,PC,3/17/19,11:15,110.38,2803.652,0
57101,19051152,PUNH1,PC,3/17/19,14:15,110.38,2803.652,0
57113,19051152,PUNH1,PC,3/17/19,17:15,110.38,2803.652,0
57125,19051152,PUNH1,PC,3/17/19,19:21,110.38,2803.652,0
57137,19051152,PUNH1,PC,3/17/19,22:15,110.38,2803.652,0
57149,19051152,PUNH1,PC,3/18/19,1:15,110.38,2803.652,0
57161,19051152,PUNH1,PC,3/18/19,4:15,110.38,2803.652,0
57173,19051152,PUNH1,PC,3/18/19,6:56,110.38,2803.652,0
57185,19051152,PUNH1,PC,3/18/19,9:15,110.38,2803.652,0
57197,19051152,PUNH1,PC,3/18/19,12:15,110.38,2803.652,0
57209,19051152,PUNH1,PC,3/18/19,15:15,110.38,2803.652,0
57221,19051152,PUNH1,PC,3/18/19,18:15,110.38,2803.652,0
57233,19051152,PUNH1,PC,3/18/19,20:15,110.38,2803.652,0
57245,19051152,PUNH1,PC,3/18/19,23:15,110.38,2803.652,0
57257,19051152,PUNH1,PC,3/19/19,2:15,110.38,2803.652,0
57269,19051152,PUNH1,PC,3/19/19,5:15,110.38,2803.652,0
57281,19051152,PUNH1,PC,3/19/19,7:25,110.38,2803.652,0
57293,19051152,PUNH1,PC,3/19/19,10:15,110.38,2803.652,0
57305,19051152,PUNH1,PC,3/19/19,13:15,110.38,2803.652,0
57317,19051152,PUNH1,PC,3/19/19,16:15,110.38,2803.652,0
57329,19051152,PUNH1,PC,3/19/19,19:00,110.38,2803.652,0
57341,19051152,PUNH1,PC,3/19/19,21:15,110.38,2803.652,0
57353,19051152,PUNH1,PC,3/20/19,0:15,110.38,2803.652,0
57365,19051152,PUNH1,PC,3/20/19,3:15,110.38,2803.652,0
57377,19051152,PUNH1,PC,3/20/19,6:15,110.38,2803.652,0
57389,19051152,PUNH1,PC,3/20/19,8:15,110.38,2803.652,0
57401,19051152,PUNH1,PC,3/20/19,11:15,110.38,2803.652,0
57413,19051152,PUNH1,PC,3/20/19,14:15,110.38,2803.652,0
57425,19051152,PUNH1,PC,3/20/19,17:15,110.38,2803.652,0
57437,19051152,PUNH1,PC,3/20/19,19:30,110.38,2803.652,0
57449,19051152,PUNH1,PC,3/20/19,22:15,110.38,2803.652,0
57461,19051152,PUNH1,PC,3/21/19,1:15,110.38,2803.652,0
57473,19051152,PUNH1,PC,3/21/19,4:15,110.38,2803.652,0
57485,19051152,PUNH1,PC,3/21/19,7:00,110.38,2803.652,0
57497,19051152,PUNH1,PC,3/21/19,9:15,110.38,2803.652,0
57509,19051152,PUNH1,PC,3/21/19,12:15,110.38,2803.652,0
57521,19051152,PUNH1,PC,3/21/19,15:15,110.4,2804.16,4.7037E-05
57533,19051152,PUNH1,PC,3/21/19,18:15,110.4,2804.16,0
57545,19051152,PUNH1,PC,3/21/19,20:15,110.41,2804.414,2.35185E-05
57557,19051152,PUNH1,PC,3/21/19,23:15,110.41,2804.414,0
57569,19051152,PUNH1,PC,3/22/19,2:15,110.41,2804.414,0
57581,19051152,PUNH1,PC,3/22/19,5:15,110.41,2804.414,0
57593,19051152,PUNH1,PC,3/22/19,7:30,110.41,2804.414,0
57605,19051152,PUNH1,PC,3/22/19,10:15,110.41,2804.414,0
57617,19051152,PUNH1,PC,3/22/19,13:15,110.41,2804.414,0
57629,19051152,PUNH1,PC,3/22/19,16:15,110.41,2804.414,0
57641,19051152,PUNH1,PC,3/22/19,19:00,110.41,2804.414,0
57653,19051152,PUNH1,PC,3/22/19,21:15,110.41,2804.414,0
57665,19051152,PUNH1,PC,3/23/19,0:15,110.41,2804.414,0
57677,19051152,PUNH1,PC,3/23/19,3:15,110.41,2804.414,0
57689,19051152,PUNH1,PC,3/23/19,6:15,110.41,2804.414,0
57701,19051152,PUNH1,PC,3/23/19,8:15,110.41,2804.414,0
57713,19051152,PUNH1,PC,3/23/19,11:15,110.41,2804.414,0
57725,19051152,PUNH1,PC,3/23/19,14:15,110.44,2805.176,7.05556E-05
57737,19051152,PUNH1,PC,3/23/19,17:15,110.44,2805.176,0
57749,19051152,PUNH1,PC,3/23/19,19:30,110.45,2805.43,2.35185E-05
57761,19051152,PUNH1,PC,3/23/19,22:15,110.46,2805.684,2.35185E-05
57773,19051152,PUNH1,PC,3/24/19,1:15,110.46,2805.684,0
57785,190524C8,LUAH1,PC,3/17/19,3:30,0,0,-0.259785556
57797,190524C8,LUAH1,PC,3/17/19,6:30,0,0,0
57809,190524C8,LUAH1,PC,3/17/19,9:30,0,0,0
57821,190524C8,LUAH1,PC,3/17/19,12:30,0,0,0
57833,190524C8,LUAH1,PC,3/17/19,15:30,0,0,0
57845,190524C8,LUAH1,PC,3/17/19,18:30,0,0,0
57857,190524C8,LUAH1,PC,3/17/19,21:30,0,0,0
57869,190524C8,LUAH1,PC,3/18/19,0:30,0,0,0
57881,190524C8,LUAH1,PC,3/18/19,3:30,0,0,0
57893,190524C8,LUAH1,PC,3/18/19,6:30,0,0,0
57905,190524C8,LUAH1,PC,3/18/19,9:30,0,0,0
57917,190524C8,LUAH1,PC,3/18/19,12:30,0,0,0
57929,190524C8,LUAH1,PC,3/18/19,15:30,0,0,0
57941,190524C8,LUAH1,PC,3/18/19,18:30,0,0,0
57953,190524C8,LUAH1,PC,3/18/19,21:30,0,0,0
57965,190524C8,LUAH1,PC,3/19/19,0:30,0,0,0
57977,190524C8,LUAH1,PC,3/19/19,3:30,0,0,0
57989,190524C8,LUAH1,PC,3/19/19,6:30,0,0,0
58001,190524C8,LUAH1,PC,3/19/19,9:30,0,0,0
58013,190524C8,LUAH1,PC,3/19/19,12:30,0,0,0
58025,190524C8,LUAH1,PC,3/19/19,15:30,0,0,0
58037,190524C8,LUAH1,PC,3/19/19,18:30,0,0,0
58049,190524C8,LUAH1,PC,3/19/19,21:30,0,0,0
58061,190524C8,LUAH1,PC,3/20/19,0:30,0,0,0
58073,190524C8,LUAH1,PC,3/20/19,3:30,0,0,0
58085,190524C8,LUAH1,PC,3/20/19,6:30,0,0,0
58097,190524C8,LUAH1,PC,3/20/19,9:30,0,0,0
58109,190524C8,LUAH1,PC,3/20/19,12:30,0,0,0
58121,190524C8,LUAH1,PC,3/20/19,15:30,0,0,0
58133,190524C8,LUAH1,PC,3/20/19,18:30,0,0,0
58145,190524C8,LUAH1,PC,3/20/19,21:30,0,0,0
58157,190524C8,LUAH1,PC,3/21/19,0:30,0,0,0
58169,190524C8,LUAH1,PC,3/21/19,3:30,0,0,0
58181,190524C8,LUAH1,PC,3/21/19,6:30,0,0,0
58193,190524C8,LUAH1,PC,3/21/19,9:30,0,0,0
58205,190524C8,LUAH1,PC,3/21/19,12:30,0,0,0
58217,190524C8,LUAH1,PC,3/21/19,15:30,0,0,0
58229,190524C8,LUAH1,PC,3/21/19,18:30,0,0,0
58241,190524C8,LUAH1,PC,3/21/19,21:30,0,0,0
58253,190524C8,LUAH1,PC,3/22/19,0:30,0,0,0
58265,190524C8,LUAH1,PC,3/22/19,3:30,0,0,0
58277,190524C8,LUAH1,PC,3/22/19,6:30,0,0,0
58289,190524C8,LUAH1,PC,3/22/19,9:30,0,0,0
58301,190524C8,LUAH1,PC,3/22/19,12:30,0,0,0
58313,190524C8,LUAH1,PC,3/22/19,15:30,0,0,0
58325,190524C8,LUAH1,PC,3/22/19,18:30,0,0,0
58337,190524C8,LUAH1,PC,3/22/19,21:30,0,0,0
58349,190524C8,LUAH1,PC,3/23/19,0:30,0,0,0
58361,190524C8,LUAH1,PC,3/23/19,3:30,0,0,0
58373,190524C8,LUAH1,PC,3/23/19,6:30,0,0,0
58385,190524C8,LUAH1,PC,3/23/19,9:30,0,0,0
58397,190524C8,LUAH1,PC,3/23/19,12:30,0,0,0
58409,190524C8,LUAH1,PC,3/23/19,15:30,0,0,0
58421,190524C8,LUAH1,PC,3/23/19,18:30,0,0,0
58433,190524C8,LUAH1,PC,3/23/19,21:30,0,0,0
58445,190524C8,LUAH1,PC,3/24/19,0:30,0,0,0
58457,190524C8,LUAH1,PC,3/1/19,2:40,0,0,0
58469,190524C8,LUAH1,PC,3/1/19,5:40,0,0,0
58481,190524C8,LUAH1,PC,3/1/19,8:40,0,0,0
58493,190524C8,LUAH1,PC,3/1/19,11:40,0,0,0
58505,190524C8,LUAH1,PC,3/1/19,14:40,0,0,0
58517,190524C8,LUAH1,PC,3/1/19,17:40,0,0,0
58529,190524C8,LUAH1,PC,3/1/19,20:40,0,0,0
58541,190524C8,LUAH1,PC,3/1/19,23:40,0,0,0
58553,190524C8,LUAH1,PC,3/1/19,2:40,0,0,0
58565,190524C8,LUAH1,PC,3/1/19,5:40,0,0,0
58577,190524C8,LUAH1,PC,3/1/19,8:40,0,0,0
58589,190524C8,LUAH1,PC,3/1/19,11:40,0,0,0
58601,190524C8,LUAH1,PC,3/1/19,14:40,0,0,0
58613,190524C8,LUAH1,PC,3/1/19,17:40,0,0,0
58625,190524C8,LUAH1,PC,3/1/19,20:40,0,0,0
58637,190524C8,LUAH1,PC,3/1/19,23:40,0,0,0
58649,190524C8,LUAH1,PC,3/1/19,2:40,0,0,0
58661,190524C8,LUAH1,PC,3/1/19,5:40,0,0,0
58673,190524C8,LUAH1,PC,3/1/19,8:40,0,0,0
58685,190524C8,LUAH1,PC,3/1/19,11:40,0,0,0
58697,190524C8,LUAH1,PC,3/1/19,14:40,0,0,0
58709,190524C8,LUAH1,PC,3/1/19,17:40,0,0,0
58721,190524C8,LUAH1,PC,3/1/19,20:40,0,0,0
58733,190524C8,LUAH1,PC,3/1/19,23:40,0,0,0
58745,190524C8,LUAH1,PC,3/2/19,2:40,0,0,0
58757,190524C8,LUAH1,PC,3/2/19,5:40,0,0,0
58769,190524C8,LUAH1,PC,3/2/19,8:40,0,0,0
58781,190524C8,LUAH1,PC,3/2/19,11:40,0,0,0
58793,190524C8,LUAH1,PC,3/2/19,14:40,0,0,0
58805,190524C8,LUAH1,PC,3/2/19,17:40,0,0,0
58817,190524C8,LUAH1,PC,3/2/19,20:40,0,0,0
58829,190524C8,LUAH1,PC,3/2/19,23:40,0,0,0
58841,190524C8,LUAH1,PC,3/2/19,2:40,0,0,0
58853,190524C8,LUAH1,PC,3/2/19,5:40,0,0,0
58865,190524C8,LUAH1,PC,3/2/19,8:40,0,0,0
58877,190524C8,LUAH1,PC,3/2/19,11:40,0,0,0
58889,190524C8,LUAH1,PC,3/2/19,14:40,0,0,0
58901,190524C8,LUAH1,PC,3/2/19,17:40,0,0,0
58913,190524C8,LUAH1,PC,3/2/19,20:40,0,0,0
58925,190524C8,LUAH1,PC,3/2/19,23:40,0,0,0
58937,190524C8,LUAH1,PC,3/2/19,2:40,0,0,0
58949,190524C8,LUAH1,PC,3/2/19,5:40,0,0,0
58961,190524C8,LUAH1,PC,3/2/19,8:40,0,0,0
58973,190524C8,LUAH1,PC,3/2/19,11:40,0,0,0
58985,190524C8,LUAH1,PC,3/2/19,14:40,0,0,0
58997,190524C8,LUAH1,PC,3/2/19,17:40,0,0,0
59009,190524C8,LUAH1,PC,3/2/19,20:40,0,0,0
59021,190524C8,LUAH1,PC,3/2/19,23:40,0,0,0
59033,190524C8,LUAH1,PC,3/2/19,2:40,0,0,0
59045,190524C8,LUAH1,PC,3/2/19,5:40,0,0,0
59057,190524C8,LUAH1,PC,3/2/19,8:40,0,0,0
59069,190524C8,LUAH1,PC,3/2/19,11:40,0,0,0
59081,190524C8,LUAH1,PC,3/2/19,14:40,0,0,0
59093,190524C8,LUAH1,PC,3/2/19,17:40,0,0,0
59105,190524C8,LUAH1,PC,3/2/19,20:40,0,0,0
59117,190524C8,LUAH1,PC,3/2/19,23:40,0,0,0
59129,195001A6,OMAH1,PC,3/17/19,2:00,94.54,2401.316,0.222344074
59141,195001A6,OMAH1,PC,3/17/19,5:00,94.54,2401.316,0
59153,195001A6,OMAH1,PC,3/17/19,8:00,94.54,2401.316,0
59165,195001A6,OMAH1,PC,3/17/19,10:00,94.54,2401.316,0
59177,195001A6,OMAH1,PC,3/17/19,13:00,94.54,2401.316,0
59189,195001A6,OMAH1,PC,3/17/19,16:00,94.54,2401.316,0
59201,195001A6,OMAH1,PC,3/17/19,19:00,94.54,2401.316,0
59213,195001A6,OMAH1,PC,3/17/19,21:06,94.54,2401.316,0
59225,195001A6,OMAH1,PC,3/18/19,0:00,94.54,2401.316,0
59237,195001A6,OMAH1,PC,3/18/19,3:00,94.54,2401.316,0
59249,195001A6,OMAH1,PC,3/18/19,6:00,94.54,2401.316,0
59261,195001A6,OMAH1,PC,3/18/19,8:51,94.54,2401.316,0
59273,195001A6,OMAH1,PC,3/18/19,11:00,94.54,2401.316,0
59285,195001A6,OMAH1,PC,3/18/19,14:00,94.54,2401.316,0
59297,195001A6,OMAH1,PC,3/18/19,17:00,94.54,2401.316,0
59309,195001A6,OMAH1,PC,3/18/19,20:00,94.54,2401.316,0
59321,195001A6,OMAH1,PC,3/18/19,22:00,94.54,2401.316,0
59333,195001A6,OMAH1,PC,3/19/19,1:00,94.54,2401.316,0
59345,195001A6,OMAH1,PC,3/19/19,4:00,94.54,2401.316,0
59357,195001A6,OMAH1,PC,3/19/19,7:00,94.54,2401.316,0
59369,195001A6,OMAH1,PC,3/19/19,9:11,94.54,2401.316,0
59381,195001A6,OMAH1,PC,3/19/19,12:00,94.54,2401.316,0
59393,195001A6,OMAH1,PC,3/19/19,15:00,94.54,2401.316,0
59405,195001A6,OMAH1,PC,3/19/19,18:00,94.54,2401.316,0
59417,195001A6,OMAH1,PC,3/19/19,20:56,94.54,2401.316,0
59429,195001A6,OMAH1,PC,3/19/19,23:00,94.54,2401.316,0
59441,195001A6,OMAH1,PC,3/20/19,2:00,94.54,2401.316,0
59453,195001A6,OMAH1,PC,3/20/19,5:00,94.54,2401.316,0
59465,195001A6,OMAH1,PC,3/20/19,8:00,94.54,2401.316,0
59477,195001A6,OMAH1,PC,3/20/19,10:00,94.54,2401.316,0
59489,195001A6,OMAH1,PC,3/20/19,13:00,94.54,2401.316,0
59501,195001A6,OMAH1,PC,3/20/19,16:00,94.54,2401.316,0
59513,195001A6,OMAH1,PC,3/20/19,19:00,94.54,2401.316,0
59525,195001A6,OMAH1,PC,3/20/19,21:15,94.54,2401.316,0
59537,195001A6,OMAH1,PC,3/21/19,0:00,94.54,2401.316,0
59549,195001A6,OMAH1,PC,3/21/19,3:00,94.54,2401.316,0
59561,195001A6,OMAH1,PC,3/21/19,6:00,94.54,2401.316,0
59573,195001A6,OMAH1,PC,3/21/19,9:00,94.54,2401.316,0
59585,195001A6,OMAH1,PC,3/21/19,11:00,94.54,2401.316,0
59597,195001A6,OMAH1,PC,3/21/19,14:00,94.54,2401.316,0
59609,195001A6,OMAH1,PC,3/21/19,17:00,94.54,2401.316,0
59621,195001A6,OMAH1,PC,3/21/19,20:00,94.54,2401.316,0
59633,195001A6,OMAH1,PC,3/21/19,22:00,94.54,2401.316,0
59645,195001A6,OMAH1,PC,3/22/19,1:00,94.54,2401.316,0
59657,195001A6,OMAH1,PC,3/22/19,4:00,94.54,2401.316,0
59669,195001A6,OMAH1,PC,3/22/19,7:00,94.54,2401.316,0
59681,195001A6,OMAH1,PC,3/22/19,9:15,94.54,2401.316,0
59693,195001A6,OMAH1,PC,3/22/19,12:00,94.54,2401.316,0
59705,195001A6,OMAH1,PC,3/22/19,15:00,94.54,2401.316,0
59717,195001A6,OMAH1,PC,3/22/19,18:00,94.54,2401.316,0
59729,195001A6,OMAH1,PC,3/22/19,21:00,94.54,2401.316,0
59741,195001A6,OMAH1,PC,3/22/19,23:00,94.54,2401.316,0
59753,195001A6,OMAH1,PC,3/23/19,2:00,94.54,2401.316,0
59765,195001A6,OMAH1,PC,3/23/19,5:00,94.54,2401.316,0
59777,195001A6,OMAH1,PC,3/23/19,8:00,94.61,2403.094,0.00016463
59789,195001A6,OMAH1,PC,3/23/19,10:00,94.66,2404.364,0.000117593
59801,195001A6,OMAH1,PC,3/23/19,13:00,94.71,2405.634,0.000117593
59813,195001A6,OMAH1,PC,3/23/19,16:00,94.76,2406.904,0.000117593
59825,195001A6,OMAH1,PC,3/23/19,19:00,94.78,2407.412,4.7037E-05
59837,195001A6,OMAH1,PC,3/23/19,21:21,94.78,2407.412,0
59849,195001A6,OMAH1,PC,3/24/19,0:00,94.78,2407.412,0
59861,195042AC,WPPH1,PC,3/17/19,2:15,437.13,11103.102,0.805156481
59873,195042AC,WPPH1,PC,3/17/19,5:15,437.13,11103.102,0
59885,195042AC,WPPH1,PC,3/17/19,8:15,437.13,11103.102,0
59897,195042AC,WPPH1,PC,3/17/19,10:15,437.13,11103.102,0
59909,195042AC,WPPH1,PC,3/17/19,13:15,437.14,11103.356,2.35185E-05
59921,195042AC,WPPH1,PC,3/17/19,16:15,437.14,11103.356,0
59933,195042AC,WPPH1,PC,3/17/19,19:15,437.14,11103.356,0
59945,195042AC,WPPH1,PC,3/17/19,21:51,437.14,11103.356,0
59957,195042AC,WPPH1,PC,3/18/19,0:15,437.14,11103.356,0
59969,195042AC,WPPH1,PC,3/18/19,3:15,437.14,11103.356,0
59981,195042AC,WPPH1,PC,3/18/19,6:15,437.14,11103.356,0
59993,195042AC,WPPH1,PC,3/18/19,9:15,437.14,11103.356,0
60005,195042AC,WPPH1,PC,3/18/19,11:15,437.14,11103.356,0
60017,195042AC,WPPH1,PC,3/18/19,14:15,437.14,11103.356,0
60029,195042AC,WPPH1,PC,3/18/19,17:15,437.14,11103.356,0
60041,195042AC,WPPH1,PC,3/18/19,20:15,437.14,11103.356,0
60053,195042AC,WPPH1,PC,3/18/19,22:15,437.14,11103.356,0
60065,195042AC,WPPH1,PC,3/19/19,1:15,437.14,11103.356,0
60077,195042AC,WPPH1,PC,3/19/19,4:15,437.14,11103.356,0
60089,195042AC,WPPH1,PC,3/19/19,7:15,437.14,11103.356,0
60101,195042AC,WPPH1,PC,3/19/19,9:56,437.14,11103.356,0
60113,195042AC,WPPH1,PC,3/19/19,12:15,437.14,11103.356,0
60125,195042AC,WPPH1,PC,3/19/19,15:15,437.14,11103.356,0
60137,195042AC,WPPH1,PC,3/19/19,18:15,437.14,11103.356,0
60149,195042AC,WPPH1,PC,3/19/19,21:15,437.14,11103.356,0
60161,195042AC,WPPH1,PC,3/19/19,23:15,437.14,11103.356,0
60173,195042AC,WPPH1,PC,3/20/19,2:15,437.2,11104.88,0.000141111
60185,195042AC,WPPH1,PC,3/20/19,5:15,437.2,11104.88,0
60197,195042AC,WPPH1,PC,3/20/19,8:15,437.2,11104.88,0
60209,195042AC,WPPH1,PC,3/20/19,10:15,437.2,11104.88,0
60221,195042AC,WPPH1,PC,3/20/19,13:15,437.21,11105.134,2.35185E-05
60233,195042AC,WPPH1,PC,3/20/19,16:15,437.21,11105.134,0
60245,195042AC,WPPH1,PC,3/20/19,19:15,437.21,11105.134,0
60257,195042AC,WPPH1,PC,3/20/19,22:00,437.21,11105.134,0
60269,195042AC,WPPH1,PC,3/21/19,0:15,437.21,11105.134,0
60281,195042AC,WPPH1,PC,3/21/19,3:15,437.22,11105.388,2.35185E-05
60293,195042AC,WPPH1,PC,3/21/19,6:15,437.22,11105.388,0
60305,195042AC,WPPH1,PC,3/21/19,9:15,437.23,11105.642,2.35185E-05
60317,195042AC,WPPH1,PC,3/21/19,11:15,437.23,11105.642,0
60329,195042AC,WPPH1,PC,3/21/19,14:15,437.27,11106.658,9.40741E-05
60341,195042AC,WPPH1,PC,3/21/19,17:15,437.27,11106.658,0
60353,195042AC,WPPH1,PC,3/21/19,20:15,437.27,11106.658,0
60365,195042AC,WPPH1,PC,3/21/19,22:15,437.28,11106.912,2.35185E-05
60377,195042AC,WPPH1,PC,3/22/19,1:15,437.28,11106.912,0
60389,195042AC,WPPH1,PC,3/22/19,4:15,437.28,11106.912,0
60401,195042AC,WPPH1,PC,3/22/19,7:15,437.28,11106.912,0
60413,195042AC,WPPH1,PC,3/22/19,10:00,437.28,11106.912,0
60425,195042AC,WPPH1,PC,3/22/19,12:15,437.28,11106.912,0
60437,195042AC,WPPH1,PC,3/22/19,15:15,437.28,11106.912,0
60449,195042AC,WPPH1,PC,3/22/19,18:15,437.28,11106.912,0
60461,195042AC,WPPH1,PC,3/22/19,21:15,437.28,11106.912,0
60473,195042AC,WPPH1,PC,3/22/19,23:15,437.28,11106.912,0
60485,195042AC,WPPH1,PC,3/23/19,2:15,437.28,11106.912,0
60497,195042AC,WPPH1,PC,3/23/19,5:15,437.28,11106.912,0
60509,195042AC,WPPH1,PC,3/23/19,8:15,437.28,11106.912,0
60521,195042AC,WPPH1,PC,3/23/19,10:16,437.28,11106.912,0
60533,195042AC,WPPH1,PC,3/23/19,13:15,437.28,11106.912,0
60545,195042AC,WPPH1,PC,3/23/19,16:15,437.28,11106.912,0
60557,195042AC,WPPH1,PC,3/23/19,19:15,437.28,11106.912,0
60569,195042AC,WPPH1,PC,3/23/19,22:02,437.28,11106.912,0
60581,195042AC,WPPH1,PC,3/24/19,0:15,437.28,11106.912,0
60593,224185AC,WMLH1,PC,3/17/19,2:30,134.84,3424.936,-0.711294074
60605,224185AC,WMLH1,PC,3/17/19,5:30,134.84,3424.936,0
60617,224185AC,WMLH1,PC,3/17/19,7:30,134.84,3424.936,0
60629,224185AC,WMLH1,PC,3/17/19,10:30,134.84,3424.936,0
60641,224185AC,WMLH1,PC,3/17/19,13:30,134.84,3424.936,0
60653,224185AC,WMLH1,PC,3/17/19,16:30,134.84,3424.936,0
60665,224185AC,WMLH1,PC,3/17/19,18:30,134.84,3424.936,0
60677,224185AC,WMLH1,PC,3/17/19,21:30,134.84,3424.936,0
60689,224185AC,WMLH1,PC,3/18/19,0:30,134.84,3424.936,0
60701,224185AC,WMLH1,PC,3/18/19,3:30,134.84,3424.936,0
60713,224185AC,WMLH1,PC,3/18/19,6:11,134.84,3424.936,0
60725,224185AC,WMLH1,PC,3/18/19,8:30,134.84,3424.936,0
60737,224185AC,WMLH1,PC,3/18/19,11:30,134.84,3424.936,0
60749,224185AC,WMLH1,PC,3/18/19,14:30,134.84,3424.936,0
60761,224185AC,WMLH1,PC,3/18/19,17:30,134.84,3424.936,0
60773,224185AC,WMLH1,PC,3/18/19,19:30,134.84,3424.936,0
60785,224185AC,WMLH1,PC,3/18/19,22:30,134.84,3424.936,0
60797,224185AC,WMLH1,PC,3/19/19,1:30,134.84,3424.936,0
60809,224185AC,WMLH1,PC,3/19/19,4:30,134.84,3424.936,0
60821,224185AC,WMLH1,PC,3/19/19,6:30,134.84,3424.936,0
60833,224185AC,WMLH1,PC,3/19/19,9:30,134.84,3424.936,0
60845,224185AC,WMLH1,PC,3/19/19,12:30,134.84,3424.936,0
60857,224185AC,WMLH1,PC,3/19/19,15:30,134.84,3424.936,0
60869,224185AC,WMLH1,PC,3/19/19,18:15,134.84,3424.936,0
60881,224185AC,WMLH1,PC,3/19/19,20:30,134.84,3424.936,0
60893,224185AC,WMLH1,PC,3/19/19,23:30,134.84,3424.936,0
60905,224185AC,WMLH1,PC,3/20/19,2:30,134.84,3424.936,0
60917,224185AC,WMLH1,PC,3/20/19,5:30,134.84,3424.936,0
60929,224185AC,WMLH1,PC,3/20/19,7:30,134.84,3424.936,0
60941,224185AC,WMLH1,PC,3/20/19,10:30,134.84,3424.936,0
60953,224185AC,WMLH1,PC,3/20/19,13:30,134.84,3424.936,0
60965,224185AC,WMLH1,PC,3/20/19,16:30,134.84,3424.936,0
60977,224185AC,WMLH1,PC,3/20/19,18:30,134.84,3424.936,0
60989,224185AC,WMLH1,PC,3/20/19,21:30,134.84,3424.936,0
61001,224185AC,WMLH1,PC,3/21/19,0:30,134.84,3424.936,0
61013,224185AC,WMLH1,PC,3/21/19,3:30,134.84,3424.936,0
61025,224185AC,WMLH1,PC,3/21/19,6:17,134.84,3424.936,0
61037,224185AC,WMLH1,PC,3/21/19,8:30,134.84,3424.936,0
61049,224185AC,WMLH1,PC,3/21/19,11:30,134.84,3424.936,0
61061,224185AC,WMLH1,PC,3/21/19,14:30,134.84,3424.936,0
61073,224185AC,WMLH1,PC,3/21/19,17:30,134.84,3424.936,0
61085,224185AC,WMLH1,PC,3/21/19,19:30,134.84,3424.936,0
61097,224185AC,WMLH1,PC,3/21/19,22:30,134.84,3424.936,0
61109,224185AC,WMLH1,PC,3/22/19,1:30,134.84,3424.936,0
61121,224185AC,WMLH1,PC,3/22/19,4:30,134.84,3424.936,0
61133,224185AC,WMLH1,PC,3/22/19,6:32,134.84,3424.936,0
61145,224185AC,WMLH1,PC,3/22/19,9:30,134.84,3424.936,0
61157,224185AC,WMLH1,PC,3/22/19,12:30,134.84,3424.936,0
61169,224185AC,WMLH1,PC,3/22/19,15:30,134.84,3424.936,0
61181,224185AC,WMLH1,PC,3/22/19,18:21,134.84,3424.936,0
61193,224185AC,WMLH1,PC,3/22/19,20:30,134.84,3424.936,0
61205,224185AC,WMLH1,PC,3/22/19,23:30,134.84,3424.936,0
61217,224185AC,WMLH1,PC,3/23/19,2:30,134.84,3424.936,0
61229,224185AC,WMLH1,PC,3/23/19,5:30,134.84,3424.936,0
61241,224185AC,WMLH1,PC,3/23/19,7:30,134.84,3424.936,0
61253,224185AC,WMLH1,PC,3/23/19,10:30,134.84,3424.936,0
61265,224185AC,WMLH1,PC,3/23/19,13:30,134.84,3424.936,0
61277,224185AC,WMLH1,PC,3/23/19,16:30,134.84,3424.936,0
61289,224185AC,WMLH1,PC,3/23/19,18:37,134.84,3424.936,0
61301,224185AC,WMLH1,PC,3/23/19,21:30,134.84,3424.936,0
61313,224185AC,WMLH1,PC,3/24/19,0:30,134.84,3424.936,0
61325,3181742E,PMLH1,PC,3/17/19,9:00,10.01,254.254,-0.293581667
61337,3181742E,PMLH1,PC,3/17/19,21:00,10.01,254.254,0
61349,3181742E,PMLH1,PC,3/18/19,9:00,10.01,254.254,0
61361,3181742E,PMLH1,PC,3/18/19,21:00,10.01,254.254,0
61373,3181742E,PMLH1,PC,3/19/19,9:00,10.01,254.254,0
61385,3181742E,PMLH1,PC,3/19/19,21:00,10.01,254.254,0
61397,3181742E,PMLH1,PC,3/20/19,9:00,10.01,254.254,0
61409,3181742E,PMLH1,PC,3/20/19,21:00,10.01,254.254,0
61421,3181742E,PMLH1,PC,3/21/19,9:00,10.01,254.254,0
61433,3181742E,PMLH1,PC,3/21/19,21:00,10.01,254.254,0
61445,3181742E,PMLH1,PC,3/22/19,9:00,10.02,254.508,2.35185E-05
61457,3181742E,PMLH1,PC,3/22/19,21:00,10.02,254.508,0
61469,3181742E,PMLH1,PC,3/23/19,9:00,10.02,254.508,0
61481,3181742E,PMLH1,PC,3/23/19,21:00,10.02,254.508,0
63185,324C075A,MAPH1,PC,3/17/19,4:58,0,0,0
63197,324C075A,MAPH1,PC,3/17/19,16:58,0,0,0
63209,324C075A,MAPH1,PC,3/18/19,4:58,0,0,0
63221,324C075A,MAPH1,PC,3/18/19,17:58,0,0,0
63233,324C075A,MAPH1,PC,3/19/19,5:58,0,0,0
63245,324C075A,MAPH1,PC,3/19/19,17:58,0,0,0
63257,324C075A,MAPH1,PC,3/20/19,5:58,0,0,0
63269,324C075A,MAPH1,PC,3/20/19,17:58,0,0,0
63281,324C075A,MAPH1,PC,3/21/19,5:58,0,0,0
63293,324C075A,MAPH1,PC,3/21/19,17:58,0,0,0
63305,324C075A,MAPH1,PC,3/22/19,5:58,0,0,0
63317,324C075A,MAPH1,PC,3/22/19,18:58,0,0,0
63329,324C075A,MAPH1,PC,3/23/19,6:58,0,0,0
